"age_group","sex","punkt","mean_4ch","conf.low_4ch","conf.high_4ch","mean_2ch","conf.low_2ch","conf.high_2ch","mean_3ch","conf.low_3ch","conf.high_3ch"
"<40","Female",56,-1.82439094250505,-4.63894393127024,0.99016204626014,-1.43386138134877,-4.15944546252714,1.29172269982959,-1.81656152539242,-4.52424981762386,0.891126766839012
"<40","Female",57,-1.08264118411303,-3.42698018321986,1.26169781499381,-0.750975873801154,-2.94989503108785,1.44794328348554,-1.09403876236019,-3.32358876348978,1.1355112387694
"<40","Female",58,-0.446064384306709,-2.02170014940988,1.12957138079646,-0.215409537508664,-1.66314821972604,1.23232914470872,-0.464044675026581,-1.93123705938348,1.00314770933032
"<40","Female",59,-0.0709406736545753,-0.805209171157556,0.663327823848406,0.0503518946933317,-0.63442211918068,0.735125908567343,-0.0825168396141875,-0.755286114592137,0.590252435363761
"<40","Female",60,-3.91021481336577e-11,-7.98092342100703e-09,7.90271912473972e-09,-1.25565386628305e-10,-1.1774336093169e-08,1.15232053199123e-08,2.80022503235239e-10,-1.03531998903383e-08,1.09132448968088e-08
"<40","Male",1,0,0,0,0,0,0,0,0,0
"<40","Male",2,-0.0740330050412953,-0.559740796375388,0.411674786292797,-0.26787132159734,-0.759271552458101,0.223528909263421,-0.079356474667364,-0.594037650244702,0.435324700909974
"<40","Male",3,-0.17467083641817,-0.994358399066697,0.645016726230356,-0.635326214333347,-1.52446707348133,0.253814644814631,-0.179608697818734,-1.07187472790892,0.712657332271451
"<40","Male",4,-0.265629480287655,-1.37055131939017,0.839292358814857,-1.02376193529513,-2.2649095156136,0.217385645023347,-0.262817551338317,-1.47604806253777,0.950412959861134
"<40","Male",5,-0.398705507572214,-1.8184383607292,1.02102734558477,-1.42976304309123,-3.00832275253626,0.148796666353809,-0.407366136214968,-1.96062650995983,1.14589423752989
"<40","Male",6,-0.688884445859961,-2.49164168092949,1.11387278920957,-1.94514754945385,-3.89100860142458,0.000713502516881404,-0.755351829640012,-2.74374775494367,1.23304409566364
"<40","Male",7,-1.24742265284232,-3.47996804384159,0.985122738156954,-2.69012713017866,-5.05823447737038,-0.32201978298694,-1.41034503156795,-3.91871588037968,1.09802581724379
"<40","Male",8,-2.12190244436714,-4.76174127639382,0.517936387659547,-3.71178912345456,-6.48782484923147,-0.935753397677651,-2.37448951974991,-5.37463010720732,0.625651067707496
"<40","Male",9,-3.25818453527947,-6.21078652604869,-0.305582544510257,-4.95709942597062,-8.02769449750952,-1.88650435443171,-3.55432616062782,-6.92915147631208,-0.17950084494356
"<40","Male",10,-4.53858912310779,-7.68575142391225,-1.39142682230332,-6.30974345402094,-9.5489180730403,-3.07056883500159,-4.82697632200918,-8.459770696313,-1.19418194770536
"<40","Male",11,-5.86634085784435,-9.12902504645549,-2.60365666923321,-7.67980309771478,-11.0114328277289,-4.34817336770067,-6.11010720545193,-9.92217570939834,-2.29803870150553
"<40","Male",12,-7.18498060827364,-10.5303112802112,-3.83964993633604,-9.02547673675889,-12.4184253551879,-5.63252811832988,-7.37925902921844,-11.3284022638707,-3.43011579456616
"<40","Male",13,-8.47364636682931,-11.8884792204809,-5.05881351317772,-10.3346527438912,-13.787014592674,-6.88229089510847,-8.6426556875385,-12.7103499792529,-4.57496139582413
"<40","Male",14,-9.72660116820635,-13.2052861323222,-6.24791620409046,-11.6025858683413,-15.1294298025425,-8.07574193414007,-9.90527932919063,-14.0876075955752,-5.72295106280611
"<40","Male",15,-10.9345533954132,-14.4747744869006,-7.39433230392583,-12.8223885550838,-16.4319388917324,-9.21283821843528,-11.1559136951631,-15.4521607994526,-6.85966659087358
"<40","Male",16,-12.0902582625165,-15.6864166375309,-8.49409988750203,-13.9912986731203,-17.6777152166434,-10.3048821295971,-12.3771841105347,-16.7612851336737,-7.99308308739579
"<40","Male",17,-13.195344284192,-16.8228343590668,-9.56785420931714,-15.1127392364386,-18.8592416061923,-11.3662368666849,-13.5598412402081,-17.986184449106,-9.13349803131015
"<40","Male",18,-14.2469397502839,-17.881025043934,-10.6128544566339,-16.17406506999,-19.9693843196789,-12.3787458203011,-14.6814387364368,-19.1234423075919,-10.2394351652816
"<40","Male",19,-15.2120655197856,-18.8530933356269,-11.5710377039442,-17.1422354251988,-20.9789354677028,-13.3055353826947,-15.7081991821049,-20.1658668672054,-11.2505314970043
"<40","Male",20,-16.0665834407751,-19.7150356778191,-12.418131203731,-18.0003010614443,-21.8764705689499,-14.1241315539387,-16.6209698861978,-21.1046036189314,-12.1373361534642
"<40","Male",21,-16.7906630384626,-20.4464257133269,-13.1349003635983,-18.7254800305506,-22.6414443239767,-14.8095157371245,-17.404324863282,-21.9170229364755,-12.8916267900885
"<40","Male",22,-17.356699855445,-21.0291792190594,-13.6842204918307,-19.2872912019036,-23.2488699819781,-15.3257124218291,-18.0306816972355,-22.5708741549062,-13.4904892395648
"<40","Male",23,-17.7261787449707,-21.4376395853528,-14.0147179045886,-19.642155285907,-23.67050536643,-15.6138052053841,-18.453730555236,-23.0251191675585,-13.8823419429135
"<40","Male",24,-17.8791390252351,-21.6359594069792,-14.122318643491,-19.7590783030666,-23.8754392863679,-15.6427173197654,-18.6328386890691,-23.2416886633671,-14.0239887147711
"<40","Male",25,-17.8545535264936,-21.6386004557284,-14.0705065972588,-19.6597344737904,-23.8554899060798,-15.4639790415009,-18.5814681802758,-23.215956282468,-13.9469800780835
"<40","Male",26,-17.7226243819022,-21.5101347814878,-13.9351139823166,-19.4104055147472,-23.6515144409745,-15.1692965885198,-18.3796302346879,-23.0191836073869,-13.7400768619888
"<40","Male",27,-17.5220961931148,-21.3165678026414,-13.7276245835882,-19.0616710629685,-23.3274326414466,-14.7959094844904,-18.1101035576098,-22.7549594437691,-13.4652476714506
"<40","Male",28,-17.227202947817,-21.0953221246274,-13.3590837710066,-18.6098785762891,-22.9334915675271,-14.2862655850512,-17.7797251080028,-22.4655947366366,-13.0938554793691
"<40","Male",29,-16.7625152576166,-20.8427068538262,-12.6823236614071,-17.9906145445732,-22.4623472318868,-13.5188818572595,-17.310506644605,-22.1146849444555,-12.5063283447545
"<40","Male",30,-16.0305721401186,-20.4903307004769,-11.5708135797602,-17.1134848069829,-21.8780001860624,-12.3489694279033,-16.5697142612648,-21.6157767903423,-11.5236517321873
"<40","Male",31,-14.5802528285837,-19.5110571261104,-9.64944853105695,-15.4830743306126,-20.5339871277147,-10.4321615335106,-15.0430372393237,-20.3050490981646,-9.78102538048278
"<40","Male",32,-12.5924120137681,-18.0015222983563,-7.18330172917994,-13.3390184071774,-18.7454824503835,-7.93255436397133,-12.9086341179007,-18.4742246315557,-7.34304360424576
"<40","Male",33,-10.3065596379025,-15.9990682327292,-4.61405104307584,-10.9778342471449,-16.576769705804,-5.37889878848587,-10.4827266238177,-16.2702137696274,-4.69523947800787
"<40","Male",34,-8.16845711662648,-13.7397341203629,-2.59718011289008,-8.82125685742907,-14.3155984968666,-3.32691521799156,-8.25270454723197,-13.8975049713127,-2.6079041231512
"<40","Male",35,-6.52619472439339,-11.5153796430302,-1.53700980575659,-7.13319777779919,-12.2544829605091,-2.01191259508924,-6.54696783400637,-11.6212574412046,-1.47267822680812
"<40","Male",36,-5.45081892348208,-9.68295260235741,-1.21868524460675,-5.96326599051462,-10.5711182216511,-1.35541375937816,-5.45455109445257,-9.82040379986844,-1.08869838903669
"<40","Male",37,-4.85207826670123,-8.41377595851156,-1.2903805748909,-5.21264210455323,-9.30501514895444,-1.12026906015202,-4.88919701036375,-8.64719719441888,-1.13119682630861
"<40","Male",38,-4.55203700249349,-7.62922221179775,-1.47485179318923,-4.76330214284545,-8.41180928020954,-1.11479500548137,-4.67065407884177,-7.9720049526762,-1.36930320500733
"<40","Male",39,-4.41852671685997,-7.16584449884164,-1.67120893487831,-4.51032509305665,-7.79654325771641,-1.2241069283969,-4.62093252939631,-7.62618157879811,-1.61568347999451
"<40","Male",40,-4.36834783899245,-6.91825945602195,-1.81843622196294,-4.37085275118621,-7.39621541161516,-1.34549009075726,-4.61489103887967,-7.44655467652268,-1.78322740123665
"<40","Male",41,-4.35312393958432,-6.79624334817169,-1.91000453099695,-4.29026689870179,-7.13102966162683,-1.44950413577675,-4.59876609714625,-7.33684985890386,-1.86068233538863
"<40","Male",42,-4.34825599680632,-6.72065100029147,-1.97586099332118,-4.23746009850066,-6.94354605572934,-1.53137414127198,-4.56906665000237,-7.24188612893442,-1.89624717107032
"<40","Male",43,-4.3431340008478,-6.67512504182452,-2.01114295987108,-4.1986400592105,-6.80827422661075,-1.58900589181024,-4.53114152826823,-7.15825772925935,-1.90402532727711
"<40","Male",44,-4.3282484918274,-6.63957588015799,-2.01692110349682,-4.16794412055245,-6.70526104046775,-1.63062720063716,-4.48770428691199,-7.08624090303853,-1.88916767078545
"<40","Male",45,-4.30739664550066,-6.60116069444597,-2.01363259655535,-4.14083781626585,-6.62294050266355,-1.65873512986815,-4.43972904376087,-7.01245404105235,-1.86700404646938
"<40","Male",46,-4.28102802707993,-6.55371868952877,-2.00833736463109,-4.11171364811221,-6.54987449600679,-1.67355280021763,-4.38739832288871,-6.93786256820299,-1.83693407757444
"<40","Male",47,-4.25101731119192,-6.5089112514202,-1.99312337096363,-4.07793129328351,-6.47565785247038,-1.68020473409664,-4.33581224048959,-6.86940011037686,-1.80222437060233
"<40","Male",48,-4.21547099763505,-6.46840427753532,-1.96253771773478,-4.0378538396917,-6.39701466830539,-1.67869301107801,-4.28547198636406,-6.8060625922522,-1.76488138047592
"<40","Male",49,-4.16777154176915,-6.43638102315031,-1.89916206038799,-3.98341835225259,-6.31406049235052,-1.65277621215467,-4.22999169488238,-6.75023918856809,-1.70974420119667
"<40","Male",50,-4.10757490247453,-6.40981880124622,-1.80533100370284,-3.90816016832367,-6.23929839121808,-1.57702194542926,-4.16460752671563,-6.70010625058013,-1.62910880285114
"<40","Male",51,-4.02215104612931,-6.38101338893082,-1.6632887033278,-3.79646412368011,-6.18050233088344,-1.41242591647677,-4.07297856375468,-6.64635092445696,-1.49960620305239
"<40","Male",52,-3.88606851556127,-6.34270206571772,-1.42943496540481,-3.62772847568758,-6.13968953228857,-1.11576741908659,-3.93275027432947,-6.59742743033313,-1.26807311832581
"<40","Male",53,-3.65598139376888,-6.27211025414796,-1.03985253338981,-3.36784236855121,-6.09899432662251,-0.636690410479908,-3.71077917804201,-6.54015744882867,-0.881400907255346
"<40","Male",54,-3.26505939760685,-6.13480647769346,-0.39531231752024,-2.96851156741334,-5.97726586011332,0.0402427252866313,-3.35379500889684,-6.41682042087311,-0.290769596920564
"<40","Male",55,-2.67097968522486,-5.77466424316224,0.432704872712528,-2.38354244236597,-5.58314169418679,0.816056809454849,-2.80302769929545,-6.07136886010501,0.465313461514102
"<40","Male",56,-1.88667614436122,-4.99181919738676,1.21846690866432,-1.60260276072828,-4.64644950360427,1.44124398214771,-2.03259408628292,-5.24219632134063,1.1770081487748
"<40","Male",57,-1.03429061372733,-3.72151504735375,1.6529338198991,-0.761668276224275,-3.22131532971673,1.69797877726818,-1.14732005326803,-3.85847643007163,1.56383632353557
"<40","Male",58,-0.323542031706927,-2.17470156348172,1.52761750006787,-0.11259501416958,-1.73390650926258,1.50871648092342,-0.383891201618688,-2.19231369693447,1.42453129369709
"<40","Male",59,0.0352673574020199,-0.820219614885755,0.890754329689795,0.158077284657162,-0.609862768701794,0.926017338016118,0.0147259453397647,-0.796002525729435,0.825454416408964
"<40","Male",60,1.5189384480303e-10,-6.26170413905491e-09,6.56549182866097e-09,6.92628500862978e-11,-1.00061579580141e-08,1.01446836581867e-08,-5.96730588569829e-10,-8.28257320571746e-09,7.0891120285778e-09
"40-44","Female",1,0,0,0,0,0,0,0,0,0
"40-44","Female",2,0.0514910214392166,-0.568664590444392,0.671646633322825,-0.127372599364882,-0.776415494494276,0.521670295764511,0.0646598475419995,-0.509864518081615,0.639184213165614
"40-44","Female",3,0.062893663157807,-1.02490117803679,1.1506885043524,-0.373935337524743,-1.5394301677812,0.791559492731714,0.0502303929289927,-0.940465586451474,1.04092637230946
"40-44","Female",4,0.0776800979588597,-1.4220656604905,1.57742585640822,-0.652361988015124,-2.21325370091124,0.908529724880996,0.0303687877857078,-1.27874302297023,1.33948059854164
"40-44","Female",5,0.0249974315629613,-1.87438735841833,1.92438222154425,-0.968152992341122,-2.89363695241513,0.957330967732887,-0.0457773841099667,-1.64869530019488,1.55714053197495
"40-44","Female",6,-0.213450787260814,-2.55434310987266,2.12744153535104,-1.42340021697339,-3.75643143123685,0.909630997290075,-0.317194250344488,-2.27104811640972,1.63665961572075
"40-44","Female",7,-0.752185192143603,-3.59412991673484,2.08975953244763,-2.14053207334389,-4.92117623458435,0.640112087896571,-0.918218541374055,-3.30955140441802,1.47311432166991
"40-44","Female",8,-1.63040287007662,-4.96008161841612,1.69927587826288,-3.16780613389822,-6.38002443507617,0.0444121672797428,-1.86889923072671,-4.71158953981067,0.973791078357251
"40-44","Female",9,-2.7785820854503,-6.49682410080936,0.939659929908756,-4.44471817487901,-7.97960889687285,-0.909827452885169,-3.07139459831564,-6.30827103637574,0.165481839744467
"40-44","Female",10,-4.08813365353902,-8.06128851014699,-0.114978796931053,-5.84928022553237,-9.57524028382739,-2.12332016723734,-4.38584883701603,-7.9477126879764,-0.823984986055664
"40-44","Female",11,-5.46834436518436,-9.58900078314548,-1.34768794722324,-7.29262687269359,-11.1230840820747,-3.46216966331251,-5.73810096097172,-9.55592246328746,-1.92027945865597
"40-44","Female",12,-6.86968989889489,-11.0615578265712,-2.67782197121856,-8.74367769048699,-12.6348227738724,-4.85253260710157,-7.11152050777148,-11.118999632692,-3.10404138285095
"40-44","Female",13,-8.26820663739428,-12.4943373173313,-4.04207595745722,-10.1868902227238,-14.1201740853179,-6.25360636012981,-8.50686371889595,-12.6629844976479,-4.35074294014402
"40-44","Female",14,-9.64676214937235,-13.8987450059978,-5.39477929274688,-11.6013369267317,-15.5746907719574,-7.62798308150601,-9.91479521127042,-14.2184305758078,-5.611159846733
"40-44","Female",15,-10.9925882617135,-15.2610947413029,-6.72408178212417,-12.9684954283575,-16.9946138615786,-8.94237699513644,-11.3187800952284,-15.7761687678568,-6.86139142259995
"40-44","Female",16,-12.3096599098004,-16.5876366951956,-8.03168312440511,-14.2812111709165,-18.3525035984671,-10.2099187433659,-12.7117631775635,-17.3136977881138,-8.10982856701327
"40-44","Female",17,-13.5890333663415,-17.8311878201002,-9.34687891258276,-15.5678129886721,-19.6425305881892,-11.4930953891551,-14.0836192149425,-18.8019706964076,-9.36526773347749
"40-44","Female",18,-14.798604453108,-18.9828047095368,-10.6144041966792,-16.787092275484,-20.8520092620358,-12.7221752889321,-15.3877179695327,-20.1883815346056,-10.5870544044598
"40-44","Female",19,-15.9140794749471,-20.0443951915579,-11.7837637583362,-17.9067979488052,-21.9541842675576,-13.8594116300528,-16.5856504577284,-21.4239898480806,-11.7473110673762
"40-44","Female",20,-16.9283724375529,-20.998843162543,-12.8579017125629,-18.9112786155475,-22.9345075430758,-14.8880496880191,-17.6623398172414,-22.5078046120141,-12.8168750224687
"40-44","Female",21,-17.819504547565,-21.815079452537,-13.823929642593,-19.7850480711585,-23.7679939212222,-15.8021022210948,-18.6042637670901,-23.4315400268723,-13.776987507308
"40-44","Female",22,-18.5546092572898,-22.4694475512146,-14.639770963365,-20.5040272873563,-24.4160465299829,-16.5920080447297,-19.386860198654,-24.1622695134755,-14.6114508838325
"40-44","Female",23,-19.0896174452208,-22.9340575843085,-15.2451773061331,-21.028068026467,-24.8377711687543,-17.2183648841798,-19.9672477689806,-24.6635445135141,-15.2709510244471
"40-44","Female",24,-19.4007529061555,-23.1949909681022,-15.6065148442088,-21.31294781768,-25.0156035710687,-17.6102920642913,-20.2922040663037,-24.9227798822713,-15.6616282503361
"40-44","Female",25,-19.5134135497126,-23.284591682817,-15.7422354166083,-21.3523348145039,-24.9679746236266,-17.7366950053813,-20.3645799289096,-24.9742141950933,-15.7549456627258
"40-44","Female",26,-19.4781211189201,-23.2392471859392,-15.7169950519011,-21.1981255837871,-24.7554996750287,-17.6407514925454,-20.2548877697142,-24.8711048483639,-15.6386706910644
"40-44","Female",27,-19.3228300379764,-23.1187242878981,-15.5269357880547,-20.9125129782214,-24.4378614961235,-17.3871644603193,-20.0392628035995,-24.6718568914622,-15.4066687157368
"40-44","Female",28,-19.0292051442226,-22.9845878616532,-15.073822426792,-20.4962728994253,-24.0494943599529,-16.9430514388977,-19.7295835158727,-24.4066220120631,-15.0525450196822
"40-44","Female",29,-18.5347876003479,-22.8638695479068,-14.2057056527889,-19.8872187172565,-23.604097918173,-16.17033951634,-19.2517035591652,-24.0711495712037,-14.4322575471266
"40-44","Female",30,-17.7497508947368,-22.6941138255045,-12.8053879639692,-18.9900980844298,-23.1149977196544,-14.8651984492052,-18.4766023552632,-23.6048978450993,-13.348306865427
"40-44","Female",31,-16.4266165528509,-22.0638936720221,-10.7893394336797,-17.4702445114035,-22.4133515167587,-12.5271375060483,-17.103620671769,-22.7593620030109,-11.4478793405271
"40-44","Female",32,-14.6186679876681,-20.9246063000087,-8.31272967532752,-15.4974710509795,-21.5248193649349,-9.47012273702419,-15.2005990045322,-21.5384143965542,-8.86278361251011
"40-44","Female",33,-12.518627292182,-19.2735279596467,-5.76372662471735,-13.2771184186184,-20.1540935404609,-6.40014329677591,-12.9801030798904,-19.9602500385329,-5.9999561212478
"40-44","Female",34,-10.4506429559649,-17.1197598515199,-3.78152606040994,-11.1182294148246,-18.2396402128945,-3.99681861675465,-10.7890523794444,-18.0684054599365,-3.50969929895238
"40-44","Female",35,-8.69193769006396,-14.7116614747346,-2.67221390539332,-9.26937539371345,-15.9890181301749,-2.54973265725196,-8.91825681163377,-15.9130110871101,-1.92350253615743
"40-44","Female",36,-7.32680472169561,-12.4084640716879,-2.2451453717033,-7.85391878313158,-13.7567724455024,-1.9510651207608,-7.51089821066228,-13.7021994099608,-1.31959701136374
"40-44","Female",37,-6.36871499199412,-10.6178547767403,-2.1195752072479,-6.84878367197588,-11.8476058937658,-1.849961450186,-6.57317599897953,-11.7580707264014,-1.38828127155764
"40-44","Female",38,-5.77087875380263,-9.40554556425488,-2.13621194335038,-6.16387817777339,-10.4099910531259,-1.91776530242093,-5.98486019434474,-10.3257528606837,-1.64396752800576
"40-44","Female",39,-5.42387296895614,-8.65490522595037,-2.19284071196191,-5.71777071220833,-9.43407361687327,-2.0014678075434,-5.63428507433421,-9.41110793731784,-1.85746221135058
"40-44","Female",40,-5.26009022597222,-8.25780458990798,-2.26237586203647,-5.42156827653509,-8.77137197832273,-2.07176457474745,-5.44958895395468,-8.86240256095477,-2.03677534695459
"40-44","Female",41,-5.19667846569956,-8.07855001662441,-2.31480691477471,-5.22113066126097,-8.34655371431401,-2.09570760820792,-5.36560327329678,-8.54169902931834,-2.18950751727523
"40-44","Female",42,-5.16734284990789,-7.99969488997414,-2.33499080984165,-5.08367931704386,-8.07955860136658,-2.08780003272114,-5.32690460048246,-8.35941997535337,-2.29438922561154
"40-44","Female",43,-5.15625181840497,-7.96441174773559,-2.34809188907436,-4.99692590525117,-7.90442793799517,-2.08942387250717,-5.30217937305117,-8.25293134971292,-2.35142739638942
"40-44","Female",44,-5.15088046678509,-7.93462011237879,-2.36714082119138,-4.94150271301111,-7.77307893355074,-2.10992649247149,-5.27130351080263,-8.18311856015834,-2.35948846144693
"40-44","Female",45,-5.15284866278509,-7.90006542750959,-2.40563189806059,-4.90369147788377,-7.67345931112634,-2.1339236446412,-5.24003098032895,-8.14186959581295,-2.33819236484495
"40-44","Female",46,-5.14883810651491,-7.84621011863242,-2.45146609439741,-4.87478320922953,-7.60810759244117,-2.14145882601789,-5.20496109744444,-8.10606012206921,-2.30386207281968
"40-44","Female",47,-5.13406087345468,-7.77856309725666,-2.4895586496527,-4.84069149268348,-7.55539053602464,-2.12599244934232,-5.16482442954678,-8.0619961768627,-2.26765268223086
"40-44","Female",48,-5.10599390175439,-7.7082012646006,-2.50378653890817,-4.80354002735088,-7.50134262312596,-2.10573743157579,-5.11997280958158,-8.00319746503565,-2.23674815412751
"40-44","Female",49,-5.0650557043114,-7.6202826102192,-2.50982879840361,-4.75950145265497,-7.43496412459832,-2.08403878071162,-5.06962236445263,-7.9184437962056,-2.22080093269966
"40-44","Female",50,-5.00400285828947,-7.50704162827731,-2.50096408830164,-4.69551530410819,-7.33524157060061,-2.05578903761577,-5.00066497989766,-7.79674578509435,-2.20458417470097
"40-44","Female",51,-4.89011784530044,-7.34263809773493,-2.43759759286595,-4.58646202932018,-7.19630755672311,-1.97661650191725,-4.89270174464035,-7.62228995988526,-2.16311352939544
"40-44","Female",52,-4.68467549804094,-7.1289836617079,-2.24036733437397,-4.38933026772076,-7.02790106214157,-1.75075947329995,-4.71043683002193,-7.40021433423443,-2.02065932580943
"40-44","Female",53,-4.34588525549357,-6.92166075609634,-1.7701097548908,-4.05205820970517,-6.8468852415559,-1.25723117785445,-4.40670553056711,-7.18805288468034,-1.62535817645387
"40-44","Female",54,-3.82908358210702,-6.66628988350284,-0.991877280711199,-3.5384151361564,-6.59192131903009,-0.484908953282714,-3.93818662938333,-6.97029856579904,-0.906074692967624
"40-44","Female",55,-3.11424294370077,-6.17354172491997,-0.0549441624815628,-2.83492310280519,-6.0916953010464,0.421849095436025,-3.26386752819225,-6.49712265847712,-0.0306123979073814
"40-44","Female",56,-2.26415011259377,-5.35155978069059,0.823259555503052,-1.96705756076316,-5.15002695369096,1.21591183216465,-2.42647609501564,-5.60299581586044,0.750043625829159
"40-44","Female",57,-1.39841843467939,-4.15258402118064,1.35574715182187,-1.07847159673531,-3.77333583423203,1.61639264076141,-1.53119710936162,-4.27842875273241,1.21603453400917
"40-44","Female",58,-0.669029839071198,-2.65190144681218,1.31384176866979,-0.361489872683479,-2.22645623605806,1.5034764906911,-0.732487510431433,-2.65655293692241,1.19157791605954
"40-44","Female",59,-0.185295241699007,-1.14667739771217,0.776086914314155,0.0214887617083662,-0.856402450042984,0.899379973459716,-0.196183382434872,-1.09078365803618,0.698416893166432
"40-44","Female",60,-2.46576566885965e-10,-5.65645901734815e-09,5.16330588357622e-09,4.83032864140351e-10,-1.11419339616788e-08,1.21079996899595e-08,-6.11790231186404e-10,-8.42980097501038e-09,7.20622051263758e-09
"40-44","Male",1,0,0,0,0,0,0,0,0,0
"40-44","Male",2,-0.0650493822933533,-0.723555034446778,0.593456269860072,-0.181209682354541,-0.878484949104571,0.516065584395488,-0.0687626229137931,-0.653051355709603,0.515526109882017
"40-44","Male",3,-0.156328399292341,-1.19948184361969,0.886825045035005,-0.455959973994874,-1.53859605593247,0.626676107942723,-0.178421955492317,-1.12518270969543,0.768338798710797
"40-44","Male",4,-0.231544436625125,-1.51615219246751,1.05306331921726,-0.764480549285512,-2.11271633363541,0.583755235064385,-0.279435450455335,-1.53262430265934,0.973753401748674
"40-44","Male",5,-0.35443349922039,-1.83886620218496,1.12999920374418,-1.10619384106009,-2.75356506067893,0.541177378558738,-0.442576480015617,-2.0324193722084,1.14726641217716
"40-44","Male",6,-0.659816971104448,-2.4269234243787,1.1072894821698,-1.57234002133633,-3.54626513052254,0.401585087849881,-0.811041628356072,-2.75956777496266,1.13748451825052
"40-44","Male",7,-1.27210731376812,-3.5047093127959,0.960494685259667,-2.28648021593816,-4.62545386379039,0.0524934319140753,-1.50077310046852,-3.81072162021929,0.809175419282261
"40-44","Male",8,-2.21255864981884,-4.97276851295379,0.547651213316111,-3.29098739601487,-6.01666256490095,-0.565312227128781,-2.50544049610677,-5.09378855100617,0.0829075587926225
"40-44","Male",9,-3.3985509944524,-6.59381078732013,-0.203291201584663,-4.52360998202624,-7.51389679874468,-1.53332316530779,-3.71638191081709,-6.48994984945459,-0.94281397217959
"40-44","Male",10,-4.7142935224995,-8.2006597666573,-1.2279272783417,-5.87361199643678,-8.96587414806513,-2.78134984480844,-5.01498265531234,-7.93094978082682,-2.09901552979787
"40-44","Male",11,-6.06829146371814,-9.74440643615909,-2.3921764912772,-7.24893070804598,-10.3939906843211,-4.1038707317709,-6.33214221298351,-9.37304170783676,-3.29124271813026
"40-44","Male",12,-7.41639440454773,-11.2319725605876,-3.60081624850783,-8.60269202527486,-11.8338396056699,-5.37154444487982,-7.65686264826961,-10.8238442645743,-4.48988103196493
"40-44","Male",13,-8.73755477066467,-12.6662027415263,-4.80890679980301,-9.92477110615942,-13.2612647227692,-6.58827748954966,-8.99306981810844,-12.2694856609756,-5.7166539752413
"40-44","Male",14,-10.016603302024,-14.0414781049381,-5.9917284991099,-11.21949838492,-14.6618694047904,-7.77712736504965,-10.3345360504123,-13.6878776930147,-6.98119440780993
"40-44","Male",15,-11.2438653942779,-15.3493730128222,-7.13835777573357,-12.4859668056472,-16.02941338013,-8.94252023116439,-11.6506852476762,-15.0644973304149,-8.23687316493747
"40-44","Male",16,-12.414946912069,-16.5764844772278,-8.25340934691016,-13.7015859517491,-17.3541718758865,-10.0490000276118,-12.9252955751874,-16.4001082380164,-9.45048291235844
"40-44","Male",17,-13.5387692942779,-17.7024584894698,-9.37508009908589,-14.8711244770989,-18.5956379209802,-11.1466110332176,-14.1539736714518,-17.6850378121142,-10.6229095307894
"40-44","Male",18,-14.5938697258746,-18.7303205189931,-10.4574189327561,-15.9541532994128,-19.7495228954196,-12.158783703406,-15.3068517718641,-18.8692182766773,-11.7444852670509
"40-44","Male",19,-15.548898731934,-19.6643087709467,-11.4334886929214,-16.9371538167166,-20.804342605437,-13.0699650279962,-16.3403231107571,-19.9299965658027,-12.7506496557116
"40-44","Male",20,-16.3842365274738,-20.4612285737472,-12.3072444812004,-17.8028502674913,-21.7432724778705,-13.862428057112,-17.2489079401549,-20.8560692225827,-13.6417466577271
"40-44","Male",21,-17.0847480309845,-21.1194652829599,-13.0500307790091,-18.5219443342079,-22.5580631249593,-14.4858255434564,-18.0133366449275,-21.6435635418527,-14.3831097480024
"40-44","Male",22,-17.6145935042479,-21.6187163202375,-13.6104706882583,-19.0618583606947,-23.2138107106828,-14.9099060107065,-18.5984603222139,-22.2723456471466,-14.9245749972811
"40-44","Male",23,-17.9354568593203,-21.9333632653275,-13.9375504533132,-19.3840984171664,-23.6568524439686,-15.1113443903642,-18.9526023604448,-22.6765759737932,-15.2286287470963
"40-44","Male",24,-18.041414654048,-22.0437986261161,-14.0390306819799,-19.4708896273113,-23.8301493841471,-15.1116298704756,-19.0516244941279,-22.8209680356585,-15.2822809525974
"40-44","Male",25,-17.9782864177911,-21.9415038609639,-14.0150689746183,-19.351162181909,-23.7249696757826,-14.9773546880355,-18.9443153838081,-22.7562097467613,-15.1324210208549
"40-44","Male",26,-17.820958868066,-21.7012124454953,-13.9407052906367,-19.0927968669415,-23.4276325394219,-14.7579611944611,-18.7207003482009,-22.5759656672583,-14.8654350291435
"40-44","Male",27,-17.5937907365067,-21.3705353146315,-13.817046158382,-18.7389376168166,-23.0331548242996,-14.4447204093336,-18.4253330268616,-22.3394710938173,-14.5111949599059
"40-44","Male",28,-17.2580264264118,-20.9310154641896,-13.585037388634,-18.2682322465017,-22.5580732188159,-13.9783912741876,-18.0320962994753,-22.0528305281778,-14.0113620707727
"40-44","Male",29,-16.7427535681409,-20.3733738924959,-13.1121332437859,-17.6155278474513,-21.9543487473035,-13.2767069475991,-17.4541273074713,-21.6503181851167,-13.2579364298258
"40-44","Male",30,-15.9670389188406,-19.6879974436991,-12.246080393982,-16.6956815108696,-21.1282678689925,-12.2630951527466,-16.5773496557971,-21.0400655369799,-12.1146337746143
"40-44","Male",31,-14.6289688360386,-18.5551089768835,-10.7028286951938,-15.1714231937802,-19.5675123143696,-10.7753340731908,-15.0498664381643,-19.8841559739579,-10.2155769023706
